@RELATION IconPrediction

   @ATTRIBUTE grad1  NUMERIC
   @ATTRIBUTE grad2   NUMERIC
   @ATTRIBUTE grad3  NUMERIC
   @ATTRIBUTE grad4   NUMERIC
   @ATTRIBUTE grad5  NUMERIC
   @ATTRIBUTE grad6   NUMERIC
   @ATTRIBUTE grad7  NUMERIC
   @ATTRIBUTE grad8   NUMERIC
   @ATTRIBUTE grad9   NUMERIC
   @ATTRIBUTE class  {-1,0,1,2}
   
@data
0.06458088,0.027110688,0.039413273,0.026710123,0.13095428,0.022286195,0.042673279,0.035013989,0.058255646,0
0.0094839446,0.004102258,0.0070878821,0.0057709534,0.092184298,0.006210593,0.012124859,0.0063286186,0.0073955241,0
0.0085387463,0.0074762786,0.0066654007,0.0047338046,0.025732612,0.0057260618,0.0035650665,0.0073325085,0.0052401153,0
0.11651498,0.091389559,0.091614686,0.045743093,0.15512362,0.052120447,0.06488277,0.070215426,0.090901069,0
0.056464337,0.020336436,0.022310296,0.021232625,0.20717865,0.0081434231,0.022199837,0.0073672659,0.056374308,0
0.0008299387,0.0005017885,0.0004372872,0.0013512302,0.031373277,0.0032495668,0.0009466899,0.0007247821,0.0012147055,0
0.049513094,0.039099991,0.037466422,0.02465754,0.060730435,0.030955305,0.053669285,0.033558697,0.048330255,0
0.10010379,0.10902397,0.093337603,0.082505234,0.14005187,0.021467697,0.044380769,0.060850699,0.091953076,0
0.025353886,0.035627883,0.046643838,0.025340702,0.022145461,0.012357371,0.013458699,0.011520806,0.017623421,0
0.018485805,0.012353822,0.028959366,0.048307747,0.083599746,0.0096344035,0.0089521194,0.0050540492,0.013208775,0
0.042907879,0.010515512,0.00867025,0.0065337648,0.014587042,0.0068257456,0.020108372,0.026537059,0.047729101,0
0.0087686777,0.0006264346,0.0005176291,0.0004995606,0.21283689,0.0006768995,0.0001318808,0.0002527503,0.0088638654,0
0.0002113491,7.9552519E-005,7.7889417E-005,0.0001134479,0.062503889,1.5777383E-005,6.70062E-005,3.309876E-005,0.0001901415,0
9.3315124E-005,2.7603302E-005,0,0,0.10154539,0,0,0,4.9666647E-005,0
0.0045691431,0.0004723119,0.0017390623,0.0004880692,0.16030081,0.0003431181,0,1.5949818E-005,0.0040918635,0
0,0,0,0,0,0,0,0,0,0
0.0027316972,0.0009792973,0.0009946696,0.0034772386,0.047080941,0.0042471602,0.0005061942,0.0012881847,0.001326655,0
0.068884291,0.043334927,0.020736186,0.022335464,0.058875501,0.032712426,0.024403131,0.058259789,0.070217825,0
0.066800453,0.021098668,0.026977174,0.023280848,0.059444532,0.011485848,0.01760114,0.0093779899,0.079040959,0
0,0,0,0,0,0,0,0,0,0
0.063111976,0.070254378,0.044856109,0.026671184,0.19493458,0.01462679,0.030917808,0.030730322,0.068744645,0
0.027844982,0.0099491253,0.022825509,0.010288496,0.090628639,0.0060728905,0.0065338193,0.010137483,0.025990676,0
0.017129309,0.0090407869,0.0059625176,0.0046312502,0.023437794,0.0046735173,0.012963095,0.0039768582,0.017608799,0
0,0,0,0,0.052467104,0,0,0,0,0
0,0,0,0,0.31766984,0,0,0,0,0
0.021657834,0.010908625,0.0087281661,0.0099991094,0.14675927,0.0052331612,0.011270541,0.009169247,0.01156104,0
0.0002642111,0,0,0,0,0,0,0,0.0002642111,0
0,0,0,0,0.16282128,0,0,0,0,0
0.017088495,0.015797254,0.032313544,0.010134348,0.061034881,0.014448257,0.035110917,0.028795529,0.016894836,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.059993856,0.028369756,0.023214811,0.034920353,0.062903471,0.025514334,0.033469196,0.028688531,0.059153501,0
0.06002447,0.022524286,0.0090171732,0.011535423,0.033990569,0.014891343,0.028715855,0.028652523,0.059601475,0
0,0,0,0,0,0,0,0,0,0
0.0027148766,0.0015728846,0.002172434,0.0008513605,0.0086739231,0.0006682558,0.0001744003,0.000265856,0.0025248656,0
0.09257561,0.061483525,0.047375649,0.023523191,0.27188426,0.038579747,0.043999322,0.042836018,0.10203098,0
0.0047993823,0.0058824625,0.0076529523,0.0051634214,0.077492237,0.0040996466,0.0084941713,0.0054136086,0.0039826063,0
0.0004449091,0.0002198612,0.0001662881,0.0001582828,0.0008552382,0.000169007,0.0001703129,6.9526723E-005,0.000668451,0
0.03841614,0.046724007,0.035240632,0.0035792259,0.031247167,0.018996872,0.027227884,0.042539623,0.025636418,0
0.033195488,0.016657207,0.027279614,0.021924771,0.22199838,0.020168196,0.029789869,0.020631278,0.024524504,0
0.06269411,0.024122531,0.029206596,0.016133374,0.06405659,0.025238819,0.029014781,0.033349887,0.063458912,0
0.081053525,0.074303947,0.081053525,0.071148992,0.081053525,0.057571575,0.081053525,0.02948432,0.081053525,0
0,0,0,0,0.14118829,0,0,0,0,0
0.025212836,0.0083434023,0.0069701583,0.013541205,0.087257273,0.031468567,0.048738256,0.028983228,0.041269079,0
0.085008353,0.044957176,0.04241693,0.051927608,0.085407153,0.047455791,0.069277585,0.054200232,0.088730335,0
0,0,0,0,0,0,0,0,0,0
0.0003019275,0.0006691503,0.0010394473,0.0039039969,0.083996587,0.0045554093,0.0004837394,0.000715369,0.000518407,0
0.1177913,0.068239138,0.046319,0.040391907,0.20628011,0.044559903,0.079207234,0.058153994,0.11264712,0
0.005332896,0.0067915004,0.0006613298,0.004997917,0.13242152,0.0041546319,0.014202582,0.0075603276,0.0041769883,0
0,0,0,0,0,0,0,0,0,0
0.065101817,0.0051481714,0.0027502887,0.0015388923,0.026712988,0.0031572373,0.0078787524,0.0053912532,0.065195128,0
0.006570538,0.0068613919,0.0049794703,0.0044440967,0.1531502,0.0017447924,0.0023968671,0.0012348611,0.0065305103,0
0.016373275,0.01276824,0.017991006,0.02154899,0.032840613,0.030906025,0.088096745,0.082581423,0.02402932,0
0,0,0,0,0,0,0,0,0,0
0.02555239,0.0035367894,0.0096919006,0.000332562,0.012561635,0.0008384734,0.0057537267,0.0018580146,0.024707615,0
0.057820015,0.038756374,0.028601628,0.022553336,0.074364349,0.045959,0.072868668,0.074615389,0.062239084,0
0.036810756,0.0092646256,0.016816283,0.011140521,0.058531009,0.020008735,0.018195992,0.01015918,0.03471281,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0051859086,0.0013851607,0.0024525828,0.0021674742,0.09774898,0.0023346157,0.0028406065,0.0019803194,0.0056832936,0
0.0002344943,8.0938058E-005,5.2464169E-005,8.6351152E-005,0.11329144,0.0001028685,0.0002018582,7.3331241E-005,0.0002620417,0
0.14395097,0.016121903,0.048242785,0,0.11991414,0.0032052258,0.055372022,0.017980725,0.14395097,0
0,0,0,0,0,0,0,0,0,0
0.000842745,0.0003303659,0.0003092786,7.8447098E-005,0.11307149,2.8523551E-005,0.0005067732,0.0001744041,0.000836921,0
0.0038141049,0.0013430264,0.0011336944,0.0017002852,0.0343192,0.0004827241,0.0008971968,0.0006025538,0.002833026,0
0.15349385,0,0,0,0,0,0,0,0.15349385,0
0,0,0,0,0,0,0,0,0,0
0.0006798892,0.0001467883,0.0004392449,0.0001006413,0.025039475,0.0002808535,0.0021096901,0.0006591367,0.0006798892,0
0.0009926444,0.0004765129,0.0011921558,0.000923153,0.17447737,0.0016155036,0.0006319445,0.0004207947,0.0014976504,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0059162173,0.013602756,0.023513369,0.0015236031,0.21947764,0.0018137784,0.0024428198,0.0041084643,0.0091267787,0
0.06157881,0.060321204,0.059501786,0.029799676,0.06042181,0.038081795,0.063559495,0.064854093,0.059389763,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.1363584,0,0,0,0,0
0.062196303,0.065177001,0.034599245,0.036675803,0.11816391,0.055873103,0.088265732,0.091159597,0.074433535,0
0.0059472448,0.0098292893,0.0074675009,0.0042761057,0.02940809,0.0038112102,0.0014101795,0.004919047,0.0068244277,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.072142318,0,0,0,0,0
0.035489943,0.0088094138,0.026361089,0.0026259318,0.10830764,0.0019939777,0.012985766,0.0043396163,0.035489943,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.14307278,0,0.0011542488,0.0003857307,0,0
0.0077468609,0.014834307,0.017827934,0.017322199,0.16928646,0.020419268,0.012701457,0.015737984,0.010177209,0
0,0,0,0,0,0,0,0,0,0
0,1.5903297E-006,4.7588546E-006,0,0.0024882732,0,0.000005046,1.6862911E-006,0,0
0.020708278,0.0077864155,0.0078259399,0.01137159,0.28162801,0.015681537,0.024305623,0.01882381,0.030758379,0
0.012343933,0.0078609483,0.011947072,0.0147644,0.059807692,0.013747166,0.012022475,0.0061675743,0.0099450909,-1
0,0,0,0,0,0,0,0,0,-1
0.0001028954,0.0001804252,0.0010708801,0.0062390505,0.16263922,0.0008273815,7.3464245E-005,1.0271807E-005,2.5217176E-005,-1
0.013061798,0.0035674204,0.0047219088,0.0083065201,0.10140119,0.01489458,0.0074086357,0.0082456097,0.014414782,-1
0.11626548,0.087584704,0.11538658,0.087063894,0.12889381,0.039297134,0.067703657,0.060556136,0.12034316,-1
0.0067732139,0.0084579196,0.0098306807,0.0046978886,0.14008248,0.0011734078,0.0020298983,0.0021220881,0.0040831561,-1
0.071519144,0.021112327,0.037971269,0.020848792,0.088647418,0.018126277,0.057304226,0.090499297,0.087831184,1
0.0270482,0.0032428342,0.0007571757,0.0014316953,0.0099717267,0.0034639868,0.0044125319,0.0014523126,0.026270637,1
0.12505256,0.0020489094,0.0025780671,0.012795417,0.019549662,0.0055701672,0.019007605,0.0024726114,0.10619573,1
0.13022096,0.038572967,0.050310221,0.034089867,0.048646562,0.019729583,0.047814868,0.024419472,0.11512943,1
0.037130535,0.0053391941,0.0047507896,0.0079345042,0.058924742,0.01190803,0.0089794789,0.0079272268,0.026334656,1
0.18591508,0.038656816,0.12491086,0.073769346,0.11650875,0.086616151,0.16584066,0.029694382,0.17425755,1
0.025249202,0.003410235,0.018842004,0.013689284,0.055599812,0.0067791105,0.010540881,0.010330057,0.026957244,1
0.0024036542,0.0004661711,0.0020101252,0.013090227,0.31608963,0.012391837,0.0034856778,0.0014737626,0.0021506804,1
0.012886515,0.0062358049,0.020450408,0.0099206232,0.020722751,0.0064491164,0.0060867565,0.0036509254,0.014034056,1
0.076900229,0.11434929,0.10709113,0.059424277,0.19294344,0.051449578,0.094158448,0.1393858,0.064221159,1
0.06219038,0.027130339,0.032053508,0.01347148,0.19658214,0.014331218,0.039666194,0.02694221,0.062511742,1
0.021605154,0.0063712364,0.01271415,0.011119431,0.039920326,0.0082246084,0.011120038,0.012953462,0.012700433,1
0.061069511,0.069139987,0.044869468,0.034389399,0.13042238,0.031210028,0.019086806,0.028089629,0.053311169,1
0.039361864,0.038566165,0.04048039,0.048490144,0.20308456,0.043860793,0.050628282,0.042614818,0.049427874,1
0.061302681,0.096048415,0.078515813,0.04119442,0.11534546,0.046518367,0.074341469,0.079215959,0.045522638,1
0.03623509,0.032406922,0.031282134,0.012988442,0.058111209,0.031720523,0.054044206,0.047994059,0.023585128,1
0.090948924,0.086209431,0.082835034,0.041454211,0.094250083,0.055655897,0.058109939,0.086278029,0.08157374,1
0.10335569,0.074979439,0.06291756,0.030741647,0.071081221,0.024075128,0.039903287,0.031222779,0.1050159,1
0.089105725,0.072914325,0.032367095,0.026587006,0.16410437,0.024141919,0.046891488,0.057691574,0.082706749,1
0.05084357,0.014567923,0.0092642605,0.016518885,0.098226614,0.014239063,0.030331207,0.03103229,0.052108817,1
0.062168505,0.033309709,0.05540216,0.043740459,0.15415362,0.050463736,0.042322401,0.027690399,0.045345884,1
0.081115201,0.074422404,0.12786379,0.047558486,0.092985198,0.041136999,0.060356274,0.043318052,0.091083623,1
0.062235776,0.0099615874,0.031499978,0.018416423,0.15242477,0.028142722,0.057479657,0.031182501,0.073184811,1
0.04182205,0.044722699,0.038577441,0.053418793,0.099938482,0.049737815,0.025998561,0.041001745,0.039887313,1
0.094180532,0.016961873,0.019743014,0.01195848,0.044257034,0.011180792,0.01612171,0.01030714,0.099918082,1
0.048966907,0.020064609,0.046477467,0.037615798,0.22300661,0.038444821,0.037548013,0.016235,0.041301556,1
0.083887935,0.02439151,0.041053556,0.033301853,0.060288467,0.026454508,0.032346491,0.037121866,0.08769837,1
0.10362651,0.032229237,0.027411722,0.056182906,0.059788506,0.049954236,0.026766876,0.049550693,0.1103731,1
0.09588854,0.065656409,0.05967902,0.036823135,0.091173343,0.022800459,0.038585514,0.048596799,0.099252373,1
0.1110598,0.028934624,0.041022904,0.030795297,0.14139575,0.016529165,0.011499451,0.016622571,0.11146175,1
0.070305854,0.015616382,0.015741581,0.022517687,0.1046633,0.031006699,0.021581391,0.021678498,0.06979917,1
0.026045457,0.024101928,0.036436055,0.011978821,0.18727292,0.017496059,0.044725914,0.022860648,0.021986976,1
0.050512601,0.022825452,0.02913063,0.023238523,0.089793302,0.039222058,0.085681498,0.046287037,0.056089777,1
0.17039484,0.060374476,0.063014038,0.049117412,0.12282613,0.042193465,0.063281901,0.043791622,0.15843886,1
0.031739809,0.013551866,0.010067646,0.016430037,0.20777681,0.029769253,0.041799642,0.029729383,0.027574871,1
0.029320491,0.010017624,0.01096158,0.00682397,0.037219316,0.0098718414,0.018693263,0.01298993,0.031439662,1
0.08455646,0.029912688,0.020968471,0.012669376,0.096144222,0.023755021,0.021117534,0.023952426,0.087527961,1
0.065904111,0.016497459,0.018979961,0.013875724,0.098822266,0.015295083,0.019924331,0.015057448,0.062821388,1
0.091810778,0.09009856,0.1025891,0.043211892,0.11447944,0.051103733,0.095976904,0.077443883,0.096204735,1
0.016275404,0.0066463007,0.020141598,0.031653479,0.10855255,0.03722588,0.033298954,0.025285861,0.021997944,1
0.071693629,0.031225048,0.033107866,0.02771822,0.12579729,0.046563927,0.085326709,0.055211589,0.070954308,1
0.068769313,0.049353506,0.091796666,0.056669876,0.12374747,0.034835082,0.098649353,0.074131601,0.083958767,1
0.038887113,0.031273361,0.052917223,0.024477791,0.13601927,0.018062269,0.037149884,0.024659596,0.0238794,1
0.0016044721,0.0019395058,0.0012906382,0.0010705567,0.10969722,0.0005911645,0.0008793237,0.001257536,0.0013660034,1
0.030798767,0.050661072,0.11438968,0.047188163,0.12645474,0.037865479,0.069909796,0.074572243,0.031910203,1
0.085272402,0.090159647,0.057158899,0.035618328,0.1458531,0.040038925,0.10481953,0.13375594,0.087936237,1
0.013828834,0.021062078,0.015399138,0.012596196,0.10676053,0.019973703,0.041889466,0.0091568725,0.010071423,1
0.11612047,0.060735568,0.077166818,0.046527185,0.12051233,0.041016832,0.10658018,0.077627808,0.11161322,0
0.033805117,0.0446871,0.012161389,0.015724767,0.082732104,0.012079367,0.019871907,0.032559883,0.027383279,0
0.093743168,0.053873707,0.048037883,0.030602794,0.15863237,0.040583324,0.048764646,0.043775555,0.064261742,0
0.15519056,0.089597113,0.069918968,0.047808483,0.11325263,0.030914616,0.046558283,0.064283654,0.15530941,0
0.0067879856,0.0080875829,0.0099234339,0.0075774584,0.092970327,0.0044736229,0.010516385,0.0074540349,0.0056736758,0
0.075884908,0.046818212,0.036947764,0.025006227,0.10236233,0.024881732,0.048598364,0.061028346,0.077552333,0
0.063422516,0.02027934,0.021368477,0.015102802,0.11767843,0.011255294,0.026298372,0.024358634,0.05459781,0
3.0688076E-005,0.000024093,9.6223084E-005,0.0005518585,0.28957605,0.000438162,2.6025338E-005,8.6972332E-006,3.0688076E-005,0
0.016289338,0.0045783268,0.0016127051,0.0037889362,0.14558277,0.0023858703,0.0020287603,0.0038028113,0.013374788,0
0.011572692,0.019214207,0.035521459,0.011096554,0.045494765,0.007312207,0.029805696,0.019094856,0.014644163,0
0.01832689,0.049596682,0.058507223,0.0091565987,0.22100341,0.014409223,0.023126245,0.023386212,0.021059705,0
0.016964618,0.020013655,0.012086207,0.010881284,0.05557574,0.016228316,0.022051625,0.020143585,0.021154584,0
0.03519436,0.016350832,0.039815176,0.032439597,0.084720783,0.01505339,0.021139484,0.016161887,0.033599976,0
0.09123306,0.039542455,0.029607411,0.032032423,0.1864951,0.053676721,0.054397628,0.045976419,0.074609213,0
0.055318825,0.030910268,0.026171373,0.011446036,0.050122973,0.026843555,0.016373921,0.022823907,0.055868823,0
0.079899304,0.047055535,0.071884058,0.036747597,0.11533883,0.037497338,0.061491188,0.068658017,0.099285491,0
0.062830627,0.061676502,0.090191983,0.060326703,0.11121642,0.05054329,0.069099873,0.070415787,0.084547557,0
0.012309724,0.0039287065,0.004293011,0.0067434711,0.01696332,0.0051934766,0.0059260917,0.0045478386,0.0095503284,0
0.08704026,0.056695785,0.095449507,0.066688627,0.20982736,0.11324096,0.14248754,0.095281273,0.088263124,0
0.0071472912,0.0051950985,0.01171174,0.010423549,0.087993793,0.0096224695,0.011197534,0.0066386112,0.0081756711,0
0.059454605,0.043305844,0.060887974,0.030804409,0.071504198,0.034443576,0.037528429,0.036492325,0.059182815,0
0.091244504,0.034408282,0.063240044,0.040230989,0.096898422,0.034333229,0.052454468,0.046051532,0.091938496,0
0.053979848,0.050852474,0.054540187,0.038551509,0.14899948,0.032020297,0.068960257,0.047171995,0.04196085,0
0.14028123,0.11489897,0.092278525,0.057172645,0.14274839,0.05609861,0.091134429,0.048600931,0.083634689,0
0.045070324,0.031955641,0.042601157,0.012151005,0.059950128,0.013592303,0.02815602,0.022967456,0.038903318,0
0.079159237,0.015797688,0.025218887,0.020230087,0.12621218,0.024661107,0.040009376,0.030902755,0.076804243,0
0.074394077,0.063429132,0.037094511,0.052693523,0.12247506,0.058014527,0.068041682,0.041166652,0.064973101,0
0.088282689,0.042315803,0.062391028,0.059977725,0.30624765,0.035339292,0.037961692,0.043371744,0.092366271,0
0.048331652,0.012290448,0.023196157,0.0095179612,0.03161699,0.013666316,0.021337405,0.0075527644,0.039965216,0
0.073654756,0.027000107,0.028989077,0.028422257,0.11850171,0.027426375,0.02829333,0.016001379,0.061533455,0
0.085931286,0.052379783,0.08113233,0.056606356,0.18507308,0.049777694,0.052604396,0.037792921,0.068847902,0
0.0081991497,0.0046372311,0.0019911774,0.0007127028,0.12911132,0.0070992457,0.023376448,0.010527796,0.0054054712,0
0.0020953473,0.0022228118,0.0013716393,0.0013417697,0.010582561,0.0011919452,0.0021436696,0.0011138752,0.0023717529,0
0.096220419,0.065239489,0.06032078,0.038205188,0.099856459,0.02777453,0.048439287,0.04444306,0.085686855,0
0.021894833,0.024074608,0.019375699,0.014375219,0.20405239,0.0025990512,0.0076418328,0.020129658,0.026267409,0
0.0074927094,0.011833757,0.012335618,0.012397445,0.020324994,0.0069535724,0.0040759319,0.0039268658,0.0046467017,0
0.022366073,0.0087991506,0.0079402849,0.01047784,0.033303861,0.0069744899,0.0073854611,0.0037335728,0.017317783,0
0.083722383,0.052628465,0.045591109,0.018132251,0.11844653,0.022443039,0.049815997,0.042164315,0.088783026,0
0.077674419,0.07092426,0.085387848,0.077428482,0.054771237,0.027291667,0.061745021,0.056334764,0.086276598,0
0.0085868742,0.0072054975,0.0056523783,0.012217848,0.082286939,0.0004579101,0.0024582725,0.0019764709,0.0085736215,0
0.032777168,0.038582481,0.016386438,0.0082527474,0.016638063,0.0081657134,0.013546134,0.043925952,0.028627178,0
0.0008904468,0.0004420756,0.0006390146,0.0005378365,0.1231075,0.0002957167,0.000066651,3.333751E-005,0.0006304248,0
0.0006555955,0.0001419254,0.0003980533,0.0004132248,0.097094864,0.0001621008,6.0228678E-005,0.0001359479,0.000945774,0
0,0,0,0,0.11463083,0,0,0,0,0
0.011410328,0.0020277493,0.0060677752,0,0.14004856,0,0.010897987,0.0036419239,0.011410328,0
0,0,0,0,0,0,0,0,0,0
0.0024585174,0.0009309544,0.0019989794,0.0055736783,0.055089921,0.0065234569,0.0022105761,0.0028454105,0.010151898,0
0.087175123,0.091792949,0.063281342,0.051900327,0.071961053,0.028555375,0.054906096,0.05839457,0.092900477,0
0.098182127,0.023729669,0.052268483,0.019243103,0.050945722,0.010998437,0.020202344,0.011202544,0.095870301,0
0,0,0,0,0,0,0,0,0,0
0.094877154,0.086335026,0.081808344,0.035070822,0.23295066,0.032454547,0.063040406,0.050003365,0.097481735,0
0.094435334,0.020331558,0.039774671,0.017326042,0.10781115,0.010081297,0.033744089,0.017898608,0.097582772,0
0.022513516,0.013330746,0.0086996062,0.0057030227,0.040781986,0.0061368789,0.0156946,0.0050819805,0.016918298,0
0,0,0,0,0.055332791,0,0,0,0,0
0,0,0,0,0.36654621,0,0,0,0,0
0.016064936,0.0090764239,0.027361494,0.0045805699,0.13337113,0.000577806,0.018784653,0.0062503391,0.016064936,0
0.0010308723,0,0,0,0,0,0,0,0.0010308723,0
0,0,0,0,0.15175506,0,0,0,0,0
0.027059991,0.017224798,0.016475955,0.023657851,0.061931677,0.015191259,0.025879402,0.020524861,0.018343633,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.052416567,0.026389848,0.024727119,0.022307113,0.048726842,0.029761909,0.040316299,0.047502495,0.059514597,0
0.018816972,0.019481756,0.021964863,0.01001049,0.018693995,0.012584727,0.022270065,0.024731204,0.021095989,0
0,0,0,0,0,0,0,0,0,0
0.034769028,0.018126724,0.0090946108,0.011099577,0.087740622,0.01530238,0.035256729,0.031939726,0.026820509,0
0.032679901,0.031250663,0.037435599,0.024455715,0.18730469,0.039562874,0.032696187,0.013539284,0.037514601,0
0.0041853217,0.0038612729,0.0067255129,0.0058892015,0.064262256,0.0067315511,0.0079623405,0.0060083307,0.0031430717,0
0.026199218,0.039510395,0.020209026,0.0044776406,0.033085339,0.009774033,0.011873903,0.020061716,0.023496326,0
0.06072912,0.060365744,0.06055516,0.046647083,0.066785172,0.042793009,0.060934309,0.039539672,0.060649052,0
0.039654642,0.016689846,0.01950171,0.020734036,0.29482716,0.024280207,0.022778487,0.023565926,0.036904164,0
0.035319827,0.013821462,0.010526013,0.0066727335,0.031633396,0.015271508,0.030386737,0.027939228,0.047767207,0
0.083833158,0.031383947,0.019421626,0.010137956,0.085219182,0.0054866709,0.005839603,0.0037002438,0.061496064,0
0.0004942116,0.0001334547,0.0001665826,1.641718E-005,0.16331807,0.0003462866,5.2846754E-005,0.0003459223,0.0003697385,0
0.013600292,0.011404604,0.011557462,0.016840966,0.089106828,0.023546193,0.018251715,0.013089139,0.014988197,0
0.057589028,0.027141742,0.032645248,0.036199059,0.039579459,0.024332052,0.034502473,0.042649403,0.059175454,0
0,0,0,0,0,0,0,0,0,0
0.0002436534,0.0002608782,0.0001297726,0.0012713714,0.053588368,0.001687645,0.0001898873,0.0001850511,0.0002399726,0
0.084114231,0.034323979,0.036931694,0.03747103,0.094093144,0.030711517,0.0558342,0.044121303,0.082954973,0
0.0004961413,0.0002298747,2.7388733E-005,0.0003919848,0.13355479,0.0001812137,0.0001580292,4.5443165E-005,0.0006231396,0
0,0,0,0,0,0,0,0,0,0
0.022205031,0.019437904,0.0058647832,0.0046462365,0.016336456,0.0045645759,0.0030442243,0.0049156444,0.00827967,0
0.0023020878,0.0016082876,0.0016727424,0.0029769584,0.14479324,0.0027081224,0.0016128129,0.001063419,0.0019533525,0
0.015895467,0.01282375,0.0092173526,0.0075404947,0.016608682,0.016705964,0.045137472,0.033389814,0.016043335,0
0,0,0,0,0,0,0,0,0,0
0.032935098,0.0024612814,0.0073650903,0,0.02575228,0.0020743294,0.010613297,0.0035467809,0.032935098,0
0.052284785,0.016857198,0.025078334,0.016591718,0.028621577,0.032154769,0.016834147,0.014615663,0.026351444,0
0.011572818,0.0018880302,0.0053926241,0.0033375788,0.047180224,0.0057352055,0.0063885734,0.0019448872,0.011718731,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0046485155,0.0030935891,0.004062016,0.0029318053,0.097428687,0.0014337314,0.0013345325,0.0039101504,0.0046065594,0
0,0,0,0,0.11383048,0,0,0,0,0
0.048600748,0.0050615259,0.015145998,0,0.025619913,0,0.014826828,0.0049548736,0.048600748,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.11418393,0,0,0,0,0
0.0004662668,7.8881232E-005,0.0002360418,0,0.021689296,0,0.0013416719,0.0004483631,0.0004662668,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.005239069,0.0019636711,0.0014205258,0.0004482782,0.029611602,0.0006273378,0.0031552883,0.0050387844,0.0066000475,0
0.0021066233,0.0029167363,0.0038202938,0.0005843474,0.17803991,0.0012899883,0.0007665879,0.0013842894,0.0041561774,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.016528925,0.033237088,0.034805231,0.011793679,0.32489103,0.010064154,0.0094623426,0.033289541,0.028231952,0
0.043118775,0.043382898,0.021379771,0.020052049,0.10530366,0.027110031,0.049668327,0.050486751,0.042176627,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.23844397,0,0,0,0,0
0.042635985,0.066704929,0.065520331,0.025819262,0.065044172,0.046755612,0.054944042,0.057973403,0.047061652,0
0.0009204591,0.0002263994,0.0004862126,0.0001190574,0.0017439564,0.0002442652,0.0002293602,0.0004205902,0.0010431651,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0047138552,0.001166508,0.0034906345,0,0.029062711,0,0,0,0.0047138552,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.0001401019,0.0004192367,0,0.19095632,0,0.0003165571,0.0001057879,0,0
0.01829136,0.011631504,0.013721511,0.014521041,0.052947581,0.018889099,0.022483367,0.016333971,0.016143749,0
0,0,0,0,0,0,0,0,0,0
0,5.2228741E-005,0.000165417,1.8673089E-005,0.026247112,0,0.0001699921,5.6808447E-005,0,0
0.011732087,0.014687508,0.0080294982,0.0078556649,0.14485008,0.011331505,0.0085266437,0.014870802,0.013529231,0
0.045286704,0.002325095,0.0024332297,0.000581366,0.010624716,0.0017218343,0.0020856797,0.0025174418,0.045592614,-1
0.11795419,0,0,0,0,0,0,0,0.11795419,-1
0,0,0,0,0.088589735,0,0,0,0,-1
0.0008307537,0.0005453773,0.0007427261,0.0012668084,0.18161055,0.0027188018,0.0011172304,0.0012181001,0.0007482754,-1
0.097663134,0.046840955,0.068987198,0.032292329,0.046334729,0.023921903,0.058942433,0.039397262,0.091864914,-1
0.057324816,0.023077082,0.024307083,0.025584796,0.055263046,0.012964879,0.0069461381,0.0061824378,0.043336228,-1
0.15939358,0.071772069,0.091440573,0.045147792,0.10025118,0.026491232,0.095742688,0.07355044,0.16323546,1
0.077560633,4.6650097E-005,3.7708214E-005,0.0001190293,0.0006593555,7.925614E-005,0.0001335048,8.4548483E-005,0.077520475,1
0.13120948,0.0091467705,0.022534907,0.031598158,0.045742135,0.036826544,0.077203684,0.010555726,0.11101308,1
0.13774759,0.027670976,0.064922221,0.034762152,0.088784456,0.030261597,0.063564315,0.032830831,0.14851227,1
0.078927852,0.012193621,0.012465147,0.040897798,0.12050776,0.033940572,0.078305431,0.015352564,0.072804898,1
0.079646654,0.033504486,0.078513578,0.073360391,0.08056742,0.04074733,0.075492136,0.016830659,0.082433522,1
0.039978456,0.019883748,0.054768667,0.030822817,0.15327518,0.023773016,0.029417686,0.02178698,0.043260135,1
0.000786659,0.0007230338,0.0026303069,0.011643745,0.31647196,0.014365834,0.0003887447,0.0004718663,0.0008621169,1
0.0037040273,0.0004665542,0.0003740035,0.0013301256,0.0043907822,0.0011729971,0.0007038086,0.0010677712,0.0046275794,1
0.06115881,0.068523079,0.059004091,0.025415014,0.075343631,0.025070211,0.019841814,0.025966682,0.047346584,1
